CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
5,ANTIOQUIA,5264,ENTRERRIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,20,8,80,10,FRUTO FRESCO
5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,19,0,0,0,FRUTO FRESCO
5,ANTIOQUIA,5347,HELICONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,19,16,48,3,FRUTO FRESCO
5,ANTIOQUIA,5861,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,17,17,77,4.5,FRUTO FRESCO
5,ANTIOQUIA,5649,SAN CARLOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,16,16,48,3,FRUTO FRESCO
5,ANTIOQUIA,5142,CARACOLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,15,15,75,5,FRUTO FRESCO
5,ANTIOQUIA,5483,NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,15,14,99,7.1,FRUTO FRESCO
5,ANTIOQUIA,5209,CONCORDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,15,8,120,15,FRUTO FRESCO
5,ANTIOQUIA,5284,FRONTINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,14,9,53,6,FRUTO FRESCO
5,ANTIOQUIA,5086,BELMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,13,8,96,12,FRUTO FRESCO
5,ANTIOQUIA,5091,BETANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,13,0,0,0,FRUTO FRESCO
5,ANTIOQUIA,5819,TOLEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,13,8,48,6,FRUTO FRESCO
5,ANTIOQUIA,5129,CALDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,12,12,46,4,FRUTO FRESCO
5,ANTIOQUIA,5647,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,10,7,21,3,FRUTO FRESCO
5,ANTIOQUIA,5145,CARAMANTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,10,5,50,10,FRUTO FRESCO
5,ANTIOQUIA,5308,GIRARDOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,7,39,5.5,FRUTO FRESCO
5,ANTIOQUIA,5079,BARBOSA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,8,5,11,2.1,FRUTO FRESCO
5,ANTIOQUIA,5380,LA ESTRELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,7,5,35,7,FRUTO FRESCO
5,ANTIOQUIA,5237,DON MATIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,6,5,25,5,FRUTO FRESCO
5,ANTIOQUIA,5206,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,5,15,3,FRUTO FRESCO
5,ANTIOQUIA,5809,TITIRIBI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,4,4,19,5.5,FRUTO FRESCO
5,ANTIOQUIA,5353,HISPANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,3,3,19,6.2,FRUTO FRESCO
81,ARAUCA,81794,TAME,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,167,150,2325,15.5,FRUTO FRESCO
81,ARAUCA,81065,ARAUQUITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,56,41,615,15,FRUTO FRESCO
81,ARAUCA,81736,SARAVENA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,54,37,730,20,FRUTO FRESCO
81,ARAUCA,81300,FORTUL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,29,17,252,15,FRUTO FRESCO
81,ARAUCA,81001,ARAUCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,11,0,0,0,FRUTO FRESCO
81,ARAUCA,81591,PUERTO RONDON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1,0,0,0,FRUTO FRESCO
8,ATLANTICO,8606,REPELON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,32,5,55,12,FRUTO FRESCO
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,2140,1690,16900,10,FRUTO FRESCO
13,BOLIVAR,13688,SANTA ROSA DEL SUR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,123,123,1230,10,FRUTO FRESCO
13,BOLIVAR,13006,ACHÍ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,80,80,1200,15,FRUTO FRESCO
13,BOLIVAR,13667,SAN MARTIN DE LOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,70,70,700,10,FRUTO FRESCO
13,BOLIVAR,13074,BARRANCO DE LOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,15,15,150,10,FRUTO FRESCO
13,BOLIVAR,13268,EL PEÑON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,9,108,12,FRUTO FRESCO
13,BOLIVAR,13673,SANTA CATALINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,1,6,6,FRUTO FRESCO
15,BOYACA,15531,PAUNA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,286,66,528,8,FRUTO FRESCO
15,BOYACA,15507,OTANCHE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,180,30,300,10,FRUTO FRESCO
15,BOYACA,15212,COPER,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,149,44,471,10.7,FRUTO FRESCO
15,BOYACA,15832,TUNUNGUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,118,103,1339,13,FRUTO FRESCO
15,BOYACA,15681,SAN PABLO DE BORBUR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,102,52,104,2,FRUTO FRESCO
15,BOYACA,15580,QUIPAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,77,37,333,9,FRUTO FRESCO
15,BOYACA,15109,BUENAVISTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,37,9,86,9.5,FRUTO FRESCO
15,BOYACA,15480,MUZO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,33,23,180,8,FRUTO FRESCO
15,BOYACA,15401,LA VICTORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,16,14,56,4,FRUTO FRESCO
15,BOYACA,15106,BRICEÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,12,10,40,4,FRUTO FRESCO
15,BOYACA,15673,SAN MATEO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,0,0,0,FRUTO FRESCO
15,BOYACA,15377,LABRANZAGRANDE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,9,36,4,FRUTO FRESCO
15,BOYACA,15518,PAJARITO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,9,36,4,FRUTO FRESCO
15,BOYACA,15572,PUERTO BOYACA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,9,135,15,FRUTO FRESCO
15,BOYACA,15367,JENESANO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,7,7,70,10,FRUTO FRESCO
15,BOYACA,15514,PAEZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,6,5,35,7,FRUTO FRESCO
15,BOYACA,15810,TIPACOQUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,2,5,2,FRUTO FRESCO
15,BOYACA,15248,EL ESPINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,5,35,7,FRUTO FRESCO
15,BOYACA,15218,COVARACHIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,5,60,12,FRUTO FRESCO
15,BOYACA,15236,CHIVOR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,3,0,0,0,FRUTO FRESCO
15,BOYACA,15753,SOATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,3,1,2,2,FRUTO FRESCO
15,BOYACA,15720,SATIVANORTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,3,3,30,9.9,FRUTO FRESCO
15,BOYACA,15511,PACHAVITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,2,1,1,1,FRUTO FRESCO
15,BOYACA,15621,RONDON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,2,2,8,4,FRUTO FRESCO
15,BOYACA,15455,MIRAFLORES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,2,2,16,8,FRUTO FRESCO
15,BOYACA,15522,PANQUEBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1,1,2,1.5,FRUTO FRESCO
15,BOYACA,15533,PAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1,1,4,4,FRUTO FRESCO
17,CALDAS,17513,PACORA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1890,1890,26460,14,FRUTO FRESCO
17,CALDAS,17380,LA DORADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1089,250,2500,10,FRUTO FRESCO
17,CALDAS,17444,MARQUETALIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,681,551,2346,4.3,FRUTO FRESCO
17,CALDAS,17042,ANSERMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,613,506,4500,8.9,FRUTO FRESCO
17,CALDAS,17495,NORCASIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,611,521,5886,11.3,FRUTO FRESCO
17,CALDAS,17001,MANIZALES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,547,547,5415,9.9,FRUTO FRESCO
17,CALDAS,17174,CHINCHINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,500,500,5000,10,FRUTO FRESCO
17,CALDAS,17433,MANZANARES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,478,400,4314,10.8,FRUTO FRESCO
17,CALDAS,17486,NEIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,465,446,2676,6,FRUTO FRESCO
17,CALDAS,17867,VICTORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,453,433,3551,8.2,FRUTO FRESCO
17,CALDAS,17616,RISARALDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,375,370,5180,14,FRUTO FRESCO
17,CALDAS,17050,ARANZAZU,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,350,300,2400,8,FRUTO FRESCO
17,CALDAS,17873,VILLAMARIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,327,194,1746,9,FRUTO FRESCO
17,CALDAS,17662,SAMANA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,248,193,965,5,FRUTO FRESCO
17,CALDAS,17088,BELALCAZAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,239,117,1360,11.6,FRUTO FRESCO
17,CALDAS,17013,AGUADAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,210,65,553,8.5,FRUTO FRESCO
17,CALDAS,17524,PALESTINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,188,156,1248,8,FRUTO FRESCO
17,CALDAS,17665,SAN JOSE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,185,160,2880,18,FRUTO FRESCO
17,CALDAS,17541,PENSILVANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,95,75,375,5,FRUTO FRESCO
17,CALDAS,17614,RIOSUCIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,75,37,370,10,FRUTO FRESCO
17,CALDAS,17653,SALAMINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,65,65,390,6,FRUTO FRESCO
17,CALDAS,17388,LA MERCED,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,53,49,456,9.3,FRUTO FRESCO
17,CALDAS,17446,MARULANDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,52,37,185,5,FRUTO FRESCO
17,CALDAS,17877,VITERBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,27,24,672,28,FRUTO FRESCO
17,CALDAS,17442,MARMATO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,5,4,20,5,FRUTO FRESCO
18,CAQUETA,18479,MORELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1,1,5,4.5,FRUTO FRESCO
85,CASANARE,85162,MONTERREY,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,139,30,105,3.5,FRUTO FRESCO
85,CASANARE,85400,TAMARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,31,28,280,10,FRUTO FRESCO
85,CASANARE,85136,LA SALINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,16,2,3,1.5,FRUTO FRESCO
85,CASANARE,85300,SABANALARGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,13,7,8,1.2,FRUTO FRESCO
85,CASANARE,85010,AGUAZUL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,6,3,12,4,FRUTO FRESCO
85,CASANARE,85225,NUNCHIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,6,3,60,20,FRUTO FRESCO
85,CASANARE,85015,CHAMEZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,4,4,38,10.8,FRUTO FRESCO
85,CASANARE,85315,SACAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,2,1,8,8,FRUTO FRESCO
19,CAUCA,19256,EL TAMBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,312,242,1210,5,FRUTO FRESCO
19,CAUCA,19760,SOTARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,134,134,938,7,FRUTO FRESCO
19,CAUCA,19807,TIMBIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,127,103,412,4,FRUTO FRESCO
19,CAUCA,19473,MORALES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,120,110,660,6,FRUTO FRESCO
19,CAUCA,19548,PIENDAMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,89,71,283,4,FRUTO FRESCO
19,CAUCA,19364,JAMBALO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,83,78,117,1.5,FRUTO FRESCO
19,CAUCA,19001,POPAYAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,49,1,8,8,FRUTO FRESCO
19,CAUCA,19212,CORINTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,49,22,176,8,FRUTO FRESCO
19,CAUCA,19130,CAJIBIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,41,36,324,9,FRUTO FRESCO
19,CAUCA,19290,FLORENCIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,12,7,21,3,FRUTO FRESCO
19,CAUCA,19022,ALMAGUER,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,9,7,26,4,FRUTO FRESCO
19,CAUCA,19513,PADILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,1,1,3,3,FRUTO FRESCO
20,CESAR,20001,VALLEDUPAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,530,410,2460,6,FRUTO FRESCO
20,CESAR,20517,PAILITAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,389,189,1134,6,FRUTO FRESCO
20,CESAR,20228,CURUMANI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,285,240,1680,7,FRUTO FRESCO
20,CESAR,20770,SAN MARTIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,200,50,347,7,FRUTO FRESCO
20,CESAR,20238,EL COPEY,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,195,170,1020,6,FRUTO FRESCO
20,CESAR,20621,LA PAZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,190,160,1120,7,FRUTO FRESCO
20,CESAR,20570,PUEBLO BELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,190,190,1235,6.5,FRUTO FRESCO
20,CESAR,20614,RIO DE ORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,184,120,720,6,FRUTO FRESCO
20,CESAR,20400,LA JAGUA DE IBIRICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,170,125,1000,8,FRUTO FRESCO
20,CESAR,20443,MANAURE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,142,90,864,9.6,FRUTO FRESCO
20,CESAR,20045,BECERRIL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,93,90,540,6,FRUTO FRESCO
20,CESAR,20750,SAN DIEGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,65,62,372,6,FRUTO FRESCO
20,CESAR,20383,LA GLORIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,63,45,270,6,FRUTO FRESCO
20,CESAR,20310,GONZALEZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,50,35,175,5,FRUTO FRESCO
20,CESAR,20013,AGUSTIN CODAZZI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,48,30,210,7,FRUTO FRESCO
20,CESAR,20710,SAN ALBERTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,12,10,40,4,FRUTO FRESCO
20,CESAR,20178,CHIRIGUANA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,12,12,54,4.5,FRUTO FRESCO
27,CHOCO,27660,SAN JOSE DEL PALMAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,248,218,2175,10,FRUTO FRESCO
27,CHOCO,27413,LLORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,80,20,100,5,FRUTO FRESCO
27,CHOCO,27245,CARMEN DEL ATRATO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,78,33,396,12,FRUTO FRESCO
27,CHOCO,27372,JURADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,51,51,255,5,FRUTO FRESCO
27,CHOCO,27160,CERTEGUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,7,2,1,0.3,FRUTO FRESCO
23,CORDOBA,23419,LOS CORDOBAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,7,7,21,3,FRUTO FRESCO
25,CUNDINAMARCA,25148,CAPARRAPI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,678,82,400,4.9,FRUTO FRESCO
25,CUNDINAMARCA,25320,GUADUAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,217,142,568,4,FRUTO FRESCO
25,CUNDINAMARCA,25878,VIOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,134,104,624,6,FRUTO FRESCO
25,CUNDINAMARCA,25885,YACOPI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,105,76,608,8,FRUTO FRESCO
25,CUNDINAMARCA,25743,SILVANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,88,58,1160,20,FRUTO FRESCO
25,CUNDINAMARCA,25506,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,59,23,322,14,FRUTO FRESCO
25,CUNDINAMARCA,25095,BITUIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,51,50,248,5,FRUTO FRESCO
25,CUNDINAMARCA,25718,SASAIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,48,42,252,6,FRUTO FRESCO
25,CUNDINAMARCA,25290,FUSAGASUGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,46,31,279,9,FRUTO FRESCO
25,CUNDINAMARCA,25653,SAN CAYETANO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,44,38,171,4.5,FRUTO FRESCO
25,CUNDINAMARCA,25394,LA PALMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,43,25,200,8,FRUTO FRESCO
25,CUNDINAMARCA,25599,APULO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,40,22,132,6,FRUTO FRESCO
25,CUNDINAMARCA,25875,VILLETA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,39,25,139,5.6,FRUTO FRESCO
25,CUNDINAMARCA,25862,VERGARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,36,32,128,4,FRUTO FRESCO
25,CUNDINAMARCA,25524,PANDI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,35,10,40,4,FRUTO FRESCO
25,CUNDINAMARCA,25596,QUIPILE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,35,29,232,8,FRUTO FRESCO
25,CUNDINAMARCA,25491,NOCAIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,33,5,30,6,FRUTO FRESCO
25,CUNDINAMARCA,25312,GRANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,33,13,91,7,FRUTO FRESCO
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,5010101,PERSEA AMERICANA MILL.,2017,30,25,175,7,FRUTO FRESCO
