CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
63,QUINDIO,63212,CORDOBA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,8,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63594,QUIMBAYA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,7,10,280,28,HORTALIZA FRESCA
63,QUINDIO,63594,QUIMBAYA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,5,1,17,28.3,HORTALIZA FRESCA
63,QUINDIO,63001,ARMENIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63130,CALARCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63302,GENOVA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63130,CALARCA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,2,15,1350,90,HORTALIZA FRESCA
63,QUINDIO,63302,GENOVA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63548,PIJAO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,0,0,0,HORTALIZA FRESCA
63,QUINDIO,63690,SALENTO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,0,30,100,HORTALIZA FRESCA
63,QUINDIO,63548,PIJAO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,1,2,4,HORTALIZA FRESCA
63,QUINDIO,63401,LA TEBAIDA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,6,100,17.2,HORTALIZA FRESCA
63,QUINDIO,63212,CORDOBA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,8,240,30,HORTALIZA FRESCA
63,QUINDIO,63190,CIRCASIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,0,13,780,60,HORTALIZA FRESCA
66,RISARALDA,66440,MARSELLA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,30,0,0,0,HORTALIZA FRESCA
66,RISARALDA,66001,PEREIRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,28,33,1139,35,HORTALIZA FRESCA
66,RISARALDA,66682,SANTA ROSA DE CABAL,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,11,10,450,45,HORTALIZA FRESCA
66,RISARALDA,66318,GUATICA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,8,7,175,25,HORTALIZA FRESCA
66,RISARALDA,66687,SANTUARIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,8,10,600,60,HORTALIZA FRESCA
66,RISARALDA,66001,PEREIRA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,6,8,351,45,HORTALIZA FRESCA
66,RISARALDA,66383,LA CELIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,2,44,22,HORTALIZA FRESCA
66,RISARALDA,66170,DOS QUEBRADAS,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,2,210,140,HORTALIZA FRESCA
68,SANTANDER,68533,PARAMO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,145,95,2375,25,HORTALIZA FRESCA
68,SANTANDER,68406,LEBRIJA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,80,50,2000,40,HORTALIZA FRESCA
68,SANTANDER,68770,SUAITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,78,86,3376,39.3,HORTALIZA FRESCA
68,SANTANDER,68547,PIEDECUESTA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,60,50,1750,35,HORTALIZA FRESCA
68,SANTANDER,68307,GIRON,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,58,16,400,25,HORTALIZA FRESCA
68,SANTANDER,68686,SAN MIGUEL,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,50,50,100,2,HORTALIZA FRESCA
68,SANTANDER,68229,CURITI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,50,50,1750,35,HORTALIZA FRESCA
68,SANTANDER,68092,BETULIA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,50,20,2000,100,HORTALIZA FRESCA
68,SANTANDER,68147,CAPITANEJO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,35,30,1500,50,HORTALIZA FRESCA
68,SANTANDER,68615,RIONEGRO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,31,16,144,9,HORTALIZA FRESCA
68,SANTANDER,68077,BARBOSA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,30,25,3000,120,HORTALIZA FRESCA
68,SANTANDER,68418,LOS SANTOS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,25,7,133,19,HORTALIZA FRESCA
68,SANTANDER,68160,CEPITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,25,17,289,17,HORTALIZA FRESCA
68,SANTANDER,68209,CONFINES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,24,10,200,20,HORTALIZA FRESCA
68,SANTANDER,68266,ENCISO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,22,21,630,30,HORTALIZA FRESCA
68,SANTANDER,68425,MACARAVITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,20,2,60,30,HORTALIZA FRESCA
68,SANTANDER,68780,SURATA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,20,7,175,25,HORTALIZA FRESCA
68,SANTANDER,68679,SAN GIL,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,20,20,240,12,HORTALIZA FRESCA
68,SANTANDER,68444,MATANZA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,19,18,504,28,HORTALIZA FRESCA
68,SANTANDER,68755,SOCORRO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,19,25,1800,72,HORTALIZA FRESCA
68,SANTANDER,68895,ZAPATOCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,18,14,420,30,HORTALIZA FRESCA
68,SANTANDER,68207,CONCEPCION,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,15,8,320,40,HORTALIZA FRESCA
68,SANTANDER,68468,MOLAGAVITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,15,14,1050,75,HORTALIZA FRESCA
68,SANTANDER,68684,SAN JOSE DE MIRANDA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,13,8,160,20,HORTALIZA FRESCA
68,SANTANDER,68001,BUCARAMANGA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,13,9,270,30,HORTALIZA FRESCA
68,SANTANDER,68669,SAN ANDRES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,12,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68167,CHARALA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,12,8,200,25,HORTALIZA FRESCA
68,SANTANDER,68820,TONA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,10,9,261,29,HORTALIZA FRESCA
68,SANTANDER,68855,VALLE DE SAN JOSE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,10,12,360,30,HORTALIZA FRESCA
68,SANTANDER,68524,PALMAS DEL SOCORRO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,10,14,430,30.7,HORTALIZA FRESCA
68,SANTANDER,68500,OIBA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,10,5,500,100,HORTALIZA FRESCA
68,SANTANDER,68318,GUACA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,8,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68745,SIMACOTA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,8,8,165,22,HORTALIZA FRESCA
68,SANTANDER,68861,VELEZ,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,8,10,200,20,HORTALIZA FRESCA
68,SANTANDER,68276,FLORIDABLANCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,6,7,154,22,HORTALIZA FRESCA
68,SANTANDER,68682,SAN JOAQUIN,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,5,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68572,PUENTE NACIONAL,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,5,1,40,40,HORTALIZA FRESCA
68,SANTANDER,68179,CHIPATA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,5,5,100,20,HORTALIZA FRESCA
68,SANTANDER,68498,OCAMONTE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,5,5,125,25,HORTALIZA FRESCA
68,SANTANDER,68502,ONZAGA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,4,0,3,10,HORTALIZA FRESCA
68,SANTANDER,68298,GAMBITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,4,2,24,12,HORTALIZA FRESCA
68,SANTANDER,68051,ARATOCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,4,3,48,16,HORTALIZA FRESCA
68,SANTANDER,68211,CONTRATACION,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,4,3,75,25,HORTALIZA FRESCA
68,SANTANDER,68344,HATO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68464,MOGOTES,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68296,GALAN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,2,26,16,HORTALIZA FRESCA
68,SANTANDER,68271,FLORIAN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,5,100,20,HORTALIZA FRESCA
68,SANTANDER,68271,FLORIAN,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68176,CHIMA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,1,40,40,HORTALIZA FRESCA
68,SANTANDER,68245,EL GUACAMAYO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68327,GUEPSA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,1,3,90,30,HORTALIZA FRESCA
68,SANTANDER,68861,VELEZ,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,1,120,120,HORTALIZA FRESCA
68,SANTANDER,68322,GUAPOTA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,1,1,14,14,HORTALIZA FRESCA
68,SANTANDER,68327,GUEPSA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,1,1,35,35,HORTALIZA FRESCA
68,SANTANDER,68867,VETAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,0,0,0,HORTALIZA FRESCA
68,SANTANDER,68867,VETAS,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,0,0,1,25,HORTALIZA FRESCA
68,SANTANDER,68522,PALMAR,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,2,50,25,HORTALIZA FRESCA
68,SANTANDER,68132,CALIFORNIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,3,75,25,HORTALIZA FRESCA
68,SANTANDER,68370,JORDAN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,2,80,40,HORTALIZA FRESCA
68,SANTANDER,68682,SAN JOAQUIN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,5,125,25,HORTALIZA FRESCA
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,7,210,30,HORTALIZA FRESCA
73,TOLIMA,73001,IBAGUE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,320,115,2266,19.7,HORTALIZA FRESCA
73,TOLIMA,73124,CAJAMARCA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,70,65,1300,20,HORTALIZA FRESCA
73,TOLIMA,73043,ANZOATEGUI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,16,6,21,3.5,HORTALIZA FRESCA
73,TOLIMA,73168,CHAPARRAL,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,15,20,400,20,HORTALIZA FRESCA
73,TOLIMA,73873,VILLARRICA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,13,13,143,11,HORTALIZA FRESCA
73,TOLIMA,73854,VALLE DE SAN JUAN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,9,0,0,0,HORTALIZA FRESCA
73,TOLIMA,73555,PLANADAS,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,7,0,0,0,HORTALIZA FRESCA
73,TOLIMA,73873,VILLARRICA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,5,0,0,0,HORTALIZA FRESCA
73,TOLIMA,73870,VILLAHERMOSA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,4,0,0,0,HORTALIZA FRESCA
73,TOLIMA,73443,MARIQUITA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,4,7,210,30,HORTALIZA FRESCA
73,TOLIMA,73024,ALPUJARRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,3,4,1.4,HORTALIZA FRESCA
73,TOLIMA,73675,SAN ANTONIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,13,20,1.5,HORTALIZA FRESCA
73,TOLIMA,73352,ICONONZO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,9,63,7,HORTALIZA FRESCA
73,TOLIMA,73270,FALAN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,14,112,8,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76250,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,104,51,1275,25,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,85,65,650,10,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,83,84,1588,18.9,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,40,45,900,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,40,52,1144,22,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76020,ALCALA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,32,55,2200,40,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76670,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,30,25,375,15,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,30,40,1400,35,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76890,YOTOCO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,28,50,1500,30,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,27,26,520,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76054,ARGELIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,26,7,84,12,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76100,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,25,25,700,28,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,24,24,528,22,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,23,23,322,14,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,23,18,630,35,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,15,15,225,15,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76130,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,15,12,240,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,12,26,390,15,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,11,11,990,90,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,10,0,0,0,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,10,10,200,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76001,CALI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,8,8,320,40,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76400,LA UNION,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,6,5,100,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,6,5,100,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,6,6,216,36,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76845,ULLOA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,6,9,170,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,5,9,405,45,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76001,CALI,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,4,6,270,45,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,4,0,0,0,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,3,120,40,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76520,PALMIRA,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,3,0,0,0,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,4,80,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,5,125,25,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,3,2,33,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,3,45,15,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,4,70,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,2,2,110,55,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,7,140,20,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,2,5,150,30,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,1,27,27,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76147,CARTAGO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,2,30,15,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,TOMATE INVERNADERO,7270102,LYCOPERSICUM ESCULETUM,2017A,0,1,70,70,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76248,EL CERRITO,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,7,210,30,HORTALIZA FRESCA
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,TOMATE,7270101,LYCOPERSICUM ESCULETUM,2017A,0,10,400,40,HORTALIZA FRESCA
